StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,RelevantID_First Click,RelevantID_Last Click,RelevantID_Page Submit,RelevantID_Click Count,Consent 1,Q1,Q2,Q3,Q4,Q5,Q8,Q9_1,Q10,Q11,Q12,Q13,DV2,Q14_1,Q14_2,Q14_3,Q16_1,Q16_2,Q16_3,Q17,DV3A,DV3B,DV3C,DV4A,DV5A,DV5B,DV5C,DV5D,DV4B,Q19,Q20,Q21,trust_always,trust_never,SC0,opp,Q_TotalDuration,rid,RISN,transaction_id,expected_loi,expected_ir,gc,term,SVID,PS,Q_BallotBoxStuffing,Q_CHL,V,tg,age,LS,ClientDuration,BlockCProtestExperiment_DO,BlockEEducationExperiment1_DO,BlockFEducationExperiment2_DO,QuestionBlockG--GeneralAttitudes_DO,university_education,gender,age_group,weight_poststratify,fact_id,how_justified,not_repressive_num,not_repressive_bin,how_justified_num,how_justified_bin,denied_twice,authority,grievance
45484.53895833333,45484.54454861111,IP Address,100,482,TRUE,45484.544559050926,R_2D7wCJcVpSHTgXc,anonymous,EN,1,NA,0,0,NA,0,0,1.19,0,Подтверждаю,67,Ленинградская область,В городе / поселке / селе 100 тыс. и менее жителей,Женский,Высшее образование (магистратура),Не слежу,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Радио ,Узнаю новости от родственников и знакомых",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,5,Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,3,Скорее поддерживаю,NA,NA,45-90 минут,Скорее не оправдана,NA,NA,Скорее поддерживаю,45-90 минут,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного лучше, чем раньше",Практически ничего не изменилось,но проверяй,обманщику,92,Qual0196-1602Russia_Wave2,482,NA,NA,4iXiAsHpuT4ixgx5gSZ0sM,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,67,NA,482,DV1E|DV2,DV3A|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Woman,65+,57802.95,E,4,6,1,4,0,twice,admin,historical
45484.557905092595,45484.56612268518,IP Address,100,710,TRUE,45484.566140752315,R_2y0UEKbW4dgcwp3,anonymous,EN,1,NA,0,0,NA,0,0,1.011,0,Подтверждаю,67,Москва,Москва,Женский,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,Телевидение,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Не участвовал(а) в выборах,6,Полностью соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,3,NA,NA,Скорее поддерживаю,1.5–3 часа,NA,NA,Скорее не оправдана,Скорее поддерживаю,1.5–3 часа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Практически ничего не изменилось,но проверяй,а проверяй,76,Qual0196-1602Russia_Wave2,710,NA,NA,4UyEPNl82QrSGUroK3OTzv,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,67,NA,710,DV1C|DV2,DV3C|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA+,Woman,65+,57802.95,C,Полностью оправданы (10),5,0,10,1,once,police,historical
45484.56827546296,45484.57585648148,IP Address,100,654,TRUE,45484.575869224536,R_27a0ySMRkbdVASt,anonymous,EN,1,NA,0,5,NA,0,0,1.142,0,Подтверждаю,65,Тюменская область,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,"В чем-то согласны, в чем-то нет","Социальные сети и мессенджеры ,Интернет-ресурсы",Не одобряю,"Подчиняться закону во всех случаях, без исключений",Владислав Даванков,Крайне репрессивными (1),Скорее не соблюдаются,Скорее не соблюдаются,Полностью не соблюдаются,Совершенно оправданно,Полностью не оправдано,Полностью не оправдано,1 Голосование не влияет на ситуацию в стране,Определенно не поддерживаю,NA,NA,Меньше 45 минут,NA,Совершенно оправдана,NA,Скорее не поддерживаю,Меньше 45 минут,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Своему уму,ТВ,98,Qual0196-1602Russia_Wave2,654,NA,NA,3FwIyTjviLxkzwOOVe07ge,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,65,NA,654,DV1D|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,D,Совершенно не оправданы (1),10,1,1,0,once,police,corruption
45484.581412037034,45484.584074074075,IP Address,100,229,TRUE,45484.584082106485,R_8K77604GjkkmJ0Y,anonymous,EN,1,NA,0,0,NA,0,0,1.216,0,Подтверждаю,68,Нижегородская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Иногда,"В чем-то согласны, в чем-то нет",Телевидение,Затрудняюсь ответить,Затрудняюсь ответить,Владимир Путин,4,Скорее соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,Скорее поддерживаю,NA,1.5–3 часа,Затрудняюсь ответить,NA,NA,Затрудняюсь ответить,Затрудняюсь ответить,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,Затрудняюсь ответить,родителям,врагу,363,Qual0196-1602Russia_Wave2,229,NA,NA,6jDyDtxCWXTRLggUskx7rq,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,68,NA,229,DV1H|DV2,DV3B|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA-,Woman,65+,425710.7419354839,H,6,7,1,6,1,twice,police,historical
45484.701273148145,45484.7087962963,IP Address,100,650,TRUE,45484.708809930555,R_2uHYMQH4GkV8Ilt,anonymous,EN,1,NA,0,5,NA,0,0,1.268,0,Подтверждаю,65,Ставропольский край,В городе 250-500 тыс. жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,Определенно поддерживаю,NA,NA,1.5–3 часа,NA,NA,Полностью не оправдана,Определенно поддерживаю,1.5–3 часа,Денег хватает только на самое необходимое ,"Стало немного лучше, чем раньше","Стало значительно лучше, чем раньше",своей совести,не знакомым людям,101,Qual0196-1602Russia_Wave2,650,NA,NA,3xpsMVvXrgZ91K5VZ2Z2BG,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,65,NA,650,DV1D|DV2,DV3A|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,D,Полностью оправданы (10),1,0,10,1,once,police,corruption
45484.77300925926,45484.77748842593,IP Address,100,387,TRUE,45484.7775077662,R_8nH6REKeFKhTEEb,anonymous,EN,0.800000011920929,NA,0,5,NA,0,0,1.273,0,Подтверждаю,66,Красноярский край,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Мужской,Незаконченное высшее (не менее трех курсов вуза),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,4,Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,NA,Определенно поддерживаю,NA,более 3 часов,NA,NA,Совершенно оправдана,Определенно поддерживаю,Более 3 часов,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного лучше, чем раньше",Но проверяй,Не проверяя,70,Qual0196-1602Russia_Wave2,387,NA,NA,0WVGGNEJzO8h1MqTvBy5W9,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,66,NA,387,DV1F|DV2,DV3B|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,F,5,7,1,5,0,twice,admin,corruption
45484.85280092592,45484.86164351852,IP Address,100,763,TRUE,45484.86165266204,R_8xds08IYUWKaznz,anonymous,EN,1,NA,0,0,NA,0,0,1.11,0,Подтверждаю,66,Омская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Очень редко,Совершенно согласны,Телевидение,Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Не участвовал(а) в выборах,3,Скорее соблюдаются,Скорее не соблюдаются,Скорее не соблюдаются,Скорее не оправдано,Затрудняюсь ответить,Полностью не оправдано,3,Определенно поддерживаю,NA,NA,45-90 минут,NA,Полностью не оправдана,NA,Определенно поддерживаю,45-90 минут,Денег хватает только на самое необходимое ,"Стало немного хуже, чем раньше",Практически ничего не изменилось,самому себе,не понятному,78,Qual0196-1602Russia_Wave2,763,NA,NA,4lG738lnoSLdLxBpV3BRGI,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,66,NA,763,DV1A|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,A,2,8,1,2,0,once,admin,historical
45484.8609375,45484.86552083334,IP Address,100,395,TRUE,45484.86552850695,R_2HtOmSof4FhVECa,anonymous,EN,1,NA,0,0,NA,0,0,1.017,0,Подтверждаю,65,Челябинская область,В городе 250-500 тыс. жителей,Мужской,Высшее образование (магистратура),Постоянно,Совершенно согласны,"Социальные сети и мессенджеры ,Интернет-ресурсы ,Узнаю новости от родственников и знакомых",Одобряю,"Подчиняться закону во всех случаях, без исключений",Не участвовал(а) в выборах,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Отказ от ответа,Отказ от ответа,Затрудняюсь ответить,4,NA,NA,Отказ от ответа,Затрудняюсь ответить,NA,NA,Затрудняюсь ответить,Отказ от ответа,Отказ от ответа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше",Отказ от ответа,фактам,слепо,215,Qual0196-1602Russia_Wave2,395,NA,NA,6hHFdaFs15sR3PlVE894aT,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,65,NA,395,DV1E|DV2,DV3C|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA+,Man,65+,18250.354430379743,E,Затрудняюсь ответить,5,0,5,0,twice,admin,historical
45484.86457175926,45484.86983796296,IP Address,100,455,TRUE,45484.869849421295,R_80pWtYbjDZKhce5,anonymous,EN,1,NA,0,0,NA,0,0,1.038,0,Подтверждаю,68,Республика Марий Эл,В городе 250-500 тыс. жителей,Мужской,"Законченное среднее образование (школа, лицей, гимназия)",Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Радио",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,Затрудняюсь ответить,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,более 3 часов,Скорее не оправдана,NA,NA,Определенно поддерживаю,Более 3 часов,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного лучше, чем раньше",Супруге,Незнакомцам,81,Qual0196-1602Russia_Wave2,455,NA,NA,6nUXVzr9uNYjqPRRZp7qju,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,68,NA,455,DV1F|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,F,Затрудняюсь ответить,5,0,5,0,twice,admin,corruption
45484.881377314814,45484.88622685185,IP Address,100,419,TRUE,45484.88624817129,R_2UX7IrYavUVC3KB,anonymous,EN,1,NA,0,0,NA,0,0,1.121,0,Подтверждаю,71,Брянская область,В городе 250-500 тыс. жителей,Мужской,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,Затрудняюсь ответить,Владимир Путин,Отказ от ответа,Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Отказ от ответа,Отказ от ответа,Отказ от ответа,Затрудняюсь ответить,NA,NA,Определенно поддерживаю,более 3 часов,Полностью не оправдана,NA,NA,Определенно поддерживаю,Более 3 часов,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Затрудняюсь ответить,себе,другим,234,Qual0196-1602Russia_Wave2,419,NA,NA,6xeAQu69Bd05quUAZ3a23z,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,71,NA,419,DV1D|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Man,65+,18250.354430379743,D,Затрудняюсь ответить,5,0,5,0,once,police,corruption
45484.88150462963,45484.88837962963,IP Address,100,593,TRUE,45484.88839211805,R_2MRDZsdS2nNlSQp,anonymous,EN,1,NA,0,0,NA,0,0,1.012,0,Подтверждаю,67,Кемеровская область,В городе 100-250 тыс. жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Узнаю новости от родственников и знакомых",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Скорее не оправдано,Полностью не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,NA,Определенно поддерживаю,NA,1.5–3 часа,NA,NA,Скорее не оправдана,Определенно поддерживаю,1.5–3 часа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало значительно лучше, чем раньше",Российская Федерация,Российская Федерация,72,Qual0196-1602Russia_Wave2,593,NA,NA,0uOO2Lb5DAwvZl4KFzj7wA,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,67,NA,593,DV1H|DV2,DV3B|DV4A,DV5C|DV5D|DV4B,trust_always|trust_never,BA-,Woman,65+,425710.7419354839,H,Полностью оправданы (10),1,0,10,1,twice,police,historical
45484.91538194445,45484.94341435186,IP Address,100,2422,TRUE,45484.94343075231,R_2gBVJ770jc8rMwC,anonymous,EN,1,NA,NA,NA,NA,0,0,1.108,0,Подтверждаю,77,Челябинская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Мужской,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии)",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,8,Полностью соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Полностью не оправдано,4,Скорее поддерживаю,NA,NA,1.5–3 часа,Полностью не оправдана,NA,NA,Определенно поддерживаю,1.5–3 часа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало немного лучше, чем раньше",правительству Российской Федерации,слухам,117,Qual0196-1602Russia_Wave2,2422,NA,NA,46cSvJtwXy2D0n9ylKRu9g,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,77,NA,2422,DV1A|DV2,DV3A|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Man,65+,18250.354430379743,A,9,3,0,9,1,once,admin,historical
45484.97849537037,45484.9846875,IP Address,100,535,TRUE,45484.984703981485,R_2sSGE6Yl3tFE8Eg,anonymous,EN,1,NA,0,20,NA,0,0,1.12,0,Подтверждаю,76,Ульяновская область,В городе 500 тыс.-1 млн. жителей,Мужской,"Научная степень (кандидат, доктор наук)",Иногда,Совершенно согласны,"Телевидение ,Интернет-ресурсы ,Радио",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,Скорее поддерживаю,NA,NA,45-90 минут,NA,Скорее не оправдана,NA,Скорее поддерживаю,45-90 минут,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,Затрудняюсь ответить,Российская федерация великая держава,США,214,Qual0196-1602Russia_Wave2,535,NA,NA,34PPfwyEZ8CJXvQIdsWP8I,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,76,NA,535,DV1F|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_always|trust_never,BA+,Man,65+,18250.354430379743,F,Полностью оправданы (10),1,0,10,1,twice,admin,corruption
45485.030023148145,45485.03701388889,IP Address,100,604,TRUE,45485.03703082176,R_81Gm9AEuPx67bn8,anonymous,EN,1,NA,0,0,NA,0,0,1.015,0,Подтверждаю,72,Краснодарский край,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,1.5–3 часа,Скорее не оправдана,NA,NA,Определенно поддерживаю,1.5–3 часа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Практически ничего не изменилось,госорганам,органам коллективного Запада,63,Qual0196-1602Russia_Wave2,604,NA,NA,7crVZW8PzODNZQj8jjOFtc,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,72,NA,604,DV1E|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Man,65+,18250.354430379743,E,Полностью оправданы (10),1,0,10,1,twice,admin,historical
45485.08383101852,45485.09131944445,IP Address,100,647,TRUE,45485.09133520833,R_2ItKNEfuQddliGv,anonymous,EN,1,NA,0,0,NA,0,0,1.241,0,Подтверждаю,67,Самарская область,В городе 500 тыс.-1 млн. жителей,Женский,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры",Затрудняюсь ответить,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Не участвовал(а) в выборах,Затрудняюсь ответить,Полностью соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,1 Голосование не влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,45-90 минут,Скорее не оправдана,NA,NA,Определенно поддерживаю,45-90 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного хуже, чем раньше","Самому себе,  сердцу",Неизвестному,188,Qual0196-1602Russia_Wave2,647,NA,NA,7J8bvO0TFwoRlP237N0c9f,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,67,NA,647,DV1C|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Woman,65+,57802.95,C,Затрудняюсь ответить,5,0,5,0,once,police,historical
45485.10673611111,45485.112349537034,IP Address,100,485,TRUE,45485.1123678588,R_8Fzekd0GRY84sod,anonymous,EN,1,NA,NA,NA,NA,0,0,1.088,0,Подтверждаю,76,Санкт-Петербург,Санкт-Петербург,Женский,Высшее образование (магистратура),Постоянно,Совершенно согласны,Телевидение,Не одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Николай Харитонов,Отказ от ответа,Скорее не соблюдаются,Скорее не соблюдаются,Скорее не соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,1 Голосование не влияет на ситуацию в стране,Определенно поддерживаю,NA,NA,45-90 минут,Полностью не оправдана,NA,NA,Определенно поддерживаю,45-90 минут,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности",Практически ничего не изменилось,"Стало значительно хуже, чем раньше",только себе,только   себе,92,Qual0196-1602Russia_Wave2,485,NA,NA,4mW7Iy5Dd7mCmhi6R5S5V6,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,76,NA,485,DV1B|DV2,DV3A|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA+,Woman,65+,57802.95,B,Совершенно не оправданы (1),5,0,1,0,once,admin,corruption
45485.26232638889,45485.26663194445,IP Address,100,372,TRUE,45485.26664967593,R_89YlruccHEip4ml,anonymous,EN,1,NA,0,0,NA,0,0,1.61,0,Подтверждаю,65,Свердловская область,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,Определенно поддерживаю,NA,NA,45-90 минут,NA,Полностью не оправдана,NA,Определенно поддерживаю,45-90 минут,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",России,США,96,Qual0196-1602Russia_Wave2,372,NA,NA,0v435C3nlN1QPvCAxDk2HT,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,65,NA,372,DV1B|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_always|trust_never,BA+,Man,65+,18250.354430379743,B,Полностью оправданы (10),1,0,10,1,once,admin,corruption
45485.303715277776,45485.30983796297,IP Address,100,529,TRUE,45485.30985424769,R_2mrXuCrk6IGZpvy,anonymous,EN,1,NA,0,0,NA,0,0,1.051,0,Подтверждаю,65,Ленинградская область,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,Высшее образование (магистратура),Постоянно,Скорее согласны,"Телевидение ,Интернет-ресурсы ,Радио",Не одобряю,"Подчиняться закону во всех случаях, без исключений",Владислав Даванков,Затрудняюсь ответить,Скорее не соблюдаются,Полностью не соблюдаются,Полностью не соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1 Голосование не влияет на ситуацию в стране,NA,Затрудняюсь ответить,NA,Затрудняюсь ответить,Затрудняюсь ответить,NA,NA,Скорее поддерживаю,Затрудняюсь ответить,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного хуже, чем раньше",своим друзьям,власть имущим,74,Qual0196-1602Russia_Wave2,529,NA,NA,0AR1HcqXEDnzPL7s5MhoOv,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,65,NA,529,DV1C|DV2,DV3B|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA+,Man,65+,18250.354430379743,C,Затрудняюсь ответить,5,0,5,0,once,police,historical
45485.42539351852,45485.43738425926,IP Address,100,1035,TRUE,45485.43739658565,R_232tPt9BojAwSHm,anonymous,EN,1,NA,0,0,NA,0,0,1.414,0,Подтверждаю,66,Ставропольский край,В городе 500 тыс.-1 млн. жителей,Мужской,"Законченное среднее образование (школа, лицей, гимназия)",Постоянно,Совершенно согласны,"Телевидение ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,9,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,NA,Определенно поддерживаю,NA,1.5–3 часа,NA,Скорее не оправдана,NA,Определенно поддерживаю,1.5–3 часа,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало значительно лучше, чем раньше","Стало значительно лучше, чем раньше",Российскому народу,Западной пропоганде,103,Qual0196-1602Russia_Wave2,1035,NA,NA,7jZHFCO5xWqbj6zBUC4lJx,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,66,NA,1035,DV1H|DV2,DV3B|DV4A,DV5B|DV5D|DV4B,trust_always|trust_never,BA-,Man,65+,112967.31147540984,H,9,2,0,9,1,twice,police,historical
45485.45851851852,45485.4764236111,IP Address,100,1546,TRUE,45485.47643635417,R_8pSGkWG5KzD9cZY,anonymous,EN,1,NA,0,0,NA,0,0,1.111,0,Подтверждаю,45,Кировская область,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Неполное среднее плюс начальное профессиональное образование (ПТУ, ФЗУ, РУ без среднего образования)",Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Радио",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,4,Скорее соблюдаются,Скорее не соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,Определенно поддерживаю,NA,NA,1.5–3 часа,NA,NA,Скорее не оправдана,Определенно поддерживаю,1.5–3 часа,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",президенту Путину.,президенту Украины.,58,Qual0196-1602Russia_Wave2,1546,NA,NA,2LJDrBsAlSZ8qhk61nN17W,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,45,NA,1546,DV1B|DV2,DV3A|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA-,Man,45-54,167718.68181818182,B,3,7,1,3,0,once,admin,corruption
